fam_id	annotation_id	annotation_fraction
370826	IPR000253	1
370826	IPR008984	1
370827	IPR000182	0.75
370827	IPR005361	1
370827	IPR016181	1
370828	IPR001547	0.5
370828	IPR002105	0.5
370828	IPR008964	0.25
370828	IPR013781	0.5
370828	IPR016134	0.5
370828	IPR017853	0.5
370828	IPR018087	0.5
370828	IPR018242	0.25
370828	IPR018247	0.5
370831	IPR006058	0.5
370832	IPR000644	0.666666666666667
370832	IPR002550	0.666666666666667
370832	IPR005170	0.333333333333333
370832	IPR016166	0.333333333333333
370832	IPR016169	0.666666666666667
370837	IPR000412	0.5
370837	IPR013525	0.5
370837	IPR013526	0.5
370840	IPR000917	1
370840	IPR001734	1
370840	IPR017849	1
370840	IPR017850	1
370840	IPR024607	1
370844	IPR008915	1
370844	IPR011990	1
370844	IPR013026	1
370844	IPR019734	1
370847	IPR000421	1
370847	IPR006710	1
370847	IPR008979	1
370847	IPR023296	1
370851	IPR001789	1
370851	IPR008207	1
370851	IPR011006	1
370856	IPR002495	1
370862	IPR010985	0.8
370863	IPR010897	1
370864	IPR025409	1
370866	IPR000634	1
370866	IPR001926	1
370867	IPR023753	1
370870	IPR003607	0.75
370870	IPR006674	0.75
370870	IPR006675	0.75
370870	IPR011624	0.75
370871	IPR006118	1
370871	IPR006119	1
370873	IPR004155	0.5
370873	IPR011989	1
370873	IPR016024	1
370875	IPR003660	1
370875	IPR004089	1
370875	IPR004090	0.5
370878	IPR006145	1
370878	IPR006224	1
370878	IPR020103	1
370879	IPR004919	0.75
370879	IPR011089	1
370880	IPR018739	1
370881	IPR000182	1
370881	IPR016181	1
370885	IPR021421	1
370888	IPR008917	0.5
370888	IPR009057	1
370888	IPR018060	1
370888	IPR018062	1
370888	IPR020449	0.5
370890	IPR024064	0.5
370894	IPR007082	1
370898	IPR015893	1
370901	IPR001611	1
370901	IPR025875	1
370903	IPR012337	0.4
370903	IPR014736	0.2
370907	IPR005094	0.333333333333333
370911	IPR023346	1
370912	IPR000014	1
370912	IPR000160	1
370912	IPR000700	1
370912	IPR001054	1
370912	IPR001610	1
370912	IPR001633	1
370912	IPR003018	1
370912	IPR013655	0.4
370912	IPR013767	1
370916	IPR014992	1
370917	IPR018873	1
370919	IPR002105	0.333333333333333
370919	IPR006311	0.333333333333333
370919	IPR016134	1
370919	IPR025584	1
370925	IPR005357	0.5
370926	IPR019931	0.583333333333333
370926	IPR019948	0.333333333333333
370926	IPR019950	0.166666666666667
370927	IPR004843	1
370929	IPR001650	1
370929	IPR014001	1
370931	IPR007335	1
370934	IPR010656	1
370935	IPR006118	1
370935	IPR006119	1
370936	IPR000281	1
370936	IPR001347	1
370936	IPR009057	1
370936	IPR011991	1
370938	IPR000184	1
370940	IPR016181	1
370943	IPR005144	1
370948	IPR016040	1
370949	IPR012337	0.5
370953	IPR018543	1
370954	IPR003593	0.888888888888889
370954	IPR004504	0.888888888888889
370954	IPR020568	0.888888888888889
370956	IPR000644	1
370956	IPR003416	1
370956	IPR013785	1
370957	IPR005624	1
370959	IPR001624	1
370960	IPR002744	1
370961	IPR021835	1
370962	IPR001296	0.333333333333333
370963	IPR025948	0.5
370965	IPR003163	0.5
370965	IPR017880	1
370965	IPR018004	1
370970	IPR003173	1
370970	IPR009044	1
370971	IPR010178	1
370977	IPR001450	0.545454545454545
370977	IPR005720	0.818181818181818
370977	IPR009051	0.363636363636364
370977	IPR012135	0.818181818181818
370977	IPR012285	0.818181818181818
370977	IPR013785	0.818181818181818
370977	IPR017896	0.818181818181818
370977	IPR017900	0.727272727272727
370978	IPR012859	1
370980	IPR011990	0.5
370983	IPR025459	0.5
370985	IPR009321	0.333333333333333
370988	IPR005320	1
370988	IPR011811	0.666666666666667
370990	IPR014202	1
370993	IPR011040	1
370994	IPR002035	0.5
370996	IPR001559	1
371003	IPR014852	1
371004	IPR011031	0.666666666666667
371004	IPR020942	0.166666666666667
371004	IPR023155	0.333333333333333
371006	IPR004700	1
371007	IPR002559	1
371007	IPR012337	1
371007	IPR014736	1
371009	IPR001126	1
371009	IPR017963	1
371010	IPR007729	1
371011	IPR004680	1
371013	IPR002560	1
371013	IPR017894	0.5
371016	IPR001440	1
371016	IPR001867	1
371016	IPR011990	1
371016	IPR011991	1
371016	IPR013026	0.5
371016	IPR016032	1
371016	IPR019734	1
371017	IPR020011	1
371017	IPR020012	1
371018	IPR000917	0.75
371018	IPR011990	0.75
371018	IPR013026	0.5
371018	IPR017849	0.75
371018	IPR017850	0.75
371023	IPR024519	1
371028	IPR001434	0.666666666666667
371028	IPR006664	0.666666666666667
371028	IPR006665	0.666666666666667
371028	IPR013783	0.666666666666667
371028	IPR023614	0.333333333333333
371029	IPR013856	0.5
371030	IPR003594	1
371030	IPR004358	1
371030	IPR005467	1
371034	IPR015943	1
371035	IPR011701	1
371035	IPR016196	1
371035	IPR020846	1
371036	IPR001584	0.5
371036	IPR012337	0.5
371038	IPR007813	0.5
371040	IPR003088	1
371040	IPR009056	1
371041	IPR003156	0.5
371042	IPR001247	1
371042	IPR002381	1
371042	IPR018336	0.75
371042	IPR020568	1
371043	IPR010095	1
371044	IPR011674	1
371045	IPR001279	0.666666666666667
371045	IPR018337	0.333333333333333
371056	IPR001279	0.5
371057	IPR001248	1
371060	IPR013974	0.5
371061	IPR004830	0.333333333333333
371061	IPR011989	0.916666666666667
371061	IPR016024	1
371061	IPR019285	0.0833333333333333
371063	IPR008514	1
371063	IPR017728	1
371064	IPR011991	1
371067	IPR001826	0.666666666666667
371067	IPR006530	1
371067	IPR022385	1
371067	IPR024622	0.666666666666667
371074	IPR025584	1
371076	IPR004474	1
371076	IPR005543	0.5
371078	IPR000811	1
371080	IPR001670	1
371080	IPR011322	1
371080	IPR018211	1
371080	IPR018551	1
371082	IPR004658	1
371085	IPR003346	1
371086	IPR000073	0.666666666666667
371090	IPR003199	1
371091	IPR012319	1
371092	IPR001701	1
371092	IPR004197	1
371092	IPR008928	1
371092	IPR012341	1
371092	IPR013783	1
371092	IPR014756	1
371097	IPR011161	1
371098	IPR001845	1
371098	IPR011991	1
371099	IPR001270	1
371099	IPR001943	0.5
371099	IPR003593	1
371099	IPR013093	1
371101	IPR002543	1
371101	IPR003593	0.111111111111111
371101	IPR011991	0.111111111111111
371101	IPR018541	1
371102	IPR001387	1
371102	IPR010982	1
371107	IPR000914	1
371108	IPR002543	1
371108	IPR018541	1
371108	IPR025199	1
371109	IPR002508	1
371109	IPR021731	1
371110	IPR002864	0.5
371111	IPR025241	1
371113	IPR006530	1
371113	IPR011658	1
371114	IPR000182	1
371114	IPR016181	1
371117	IPR002123	1
371127	IPR002509	1
371127	IPR006837	1
371127	IPR011330	1
371128	IPR001633	1
371130	IPR000515	1
371136	IPR008258	0.5
371136	IPR011055	0.5
371136	IPR023346	0.5
371137	IPR009061	0.5
371138	IPR002586	1
371139	IPR009061	0.5
371139	IPR011991	0.5
371140	IPR001309	0.5
371140	IPR011600	0.5
371140	IPR011990	0.5
371140	IPR019734	0.5
371141	IPR011701	1
371141	IPR016196	1
371144	IPR003444	1
371144	IPR020603	1
371145	IPR003339	1
371147	IPR003343	1
371147	IPR008964	1
371147	IPR013378	1
371148	IPR006311	0.5
371154	IPR015813	0.5
371154	IPR018129	0.5
371154	IPR021135	0.5
371154	IPR022805	0.5
371155	IPR001223	1
371155	IPR008999	1
371155	IPR011583	1
371155	IPR013781	1
371155	IPR017853	1
371159	IPR002104	0.5
371159	IPR010998	1
371159	IPR011010	1
371159	IPR013762	1
371159	IPR023109	1
371160	IPR010982	1
371164	IPR009155	1
371164	IPR010980	1
371165	IPR017853	1
371169	IPR011010	0.333333333333333
371170	IPR001030	1
371170	IPR015931	1
371170	IPR015932	1
371170	IPR015935	1
371170	IPR015937	1
371171	IPR000415	1
371176	IPR005126	0.25
371176	IPR011031	1
371177	IPR000453	1
371177	IPR020541	1
371179	IPR002641	0.5
371179	IPR016035	0.5
371181	IPR002508	1
371182	IPR002104	1
371182	IPR011010	1
371182	IPR013762	1
371186	IPR001087	1
371186	IPR013830	1
371186	IPR013831	1
371187	IPR000064	0.333333333333333
371188	IPR007538	0.333333333333333
371189	IPR001375	1
371189	IPR002470	1
371192	IPR003088	0.5
371192	IPR004852	1
371192	IPR009056	1
371192	IPR011031	0.25
371192	IPR023929	0.25
371196	IPR014924	1
371200	IPR005679	1
371200	IPR006032	1
371200	IPR012340	1
371200	IPR016027	1
371201	IPR004046	1
371201	IPR010987	1
371201	IPR017933	1
371203	IPR001538	0.2
371203	IPR005835	1
371205	IPR021810	1
371210	IPR001623	1
371210	IPR001646	1
371210	IPR003095	1
371219	IPR018875	1
371223	IPR006829	1
371223	IPR025331	1
371224	IPR023387	1
371226	IPR009003	0.5
371226	IPR019500	1
371228	IPR008160	0.5
371228	IPR011871	0.5
371229	IPR009528	1
371230	IPR000014	1
371230	IPR001789	1
371230	IPR003018	1
371230	IPR003594	1
371230	IPR003661	1
371230	IPR004358	1
371230	IPR005467	1
371230	IPR008207	1
371230	IPR009082	1
371230	IPR011006	1
371230	IPR013656	1
371232	IPR011990	1
371233	IPR001845	0.666666666666667
371233	IPR002831	0.333333333333333
371233	IPR011991	1
371236	IPR001690	1
371236	IPR016181	1
371237	IPR004044	0.5
371237	IPR009019	1
371237	IPR015946	1
371241	IPR012902	1
371241	IPR013362	1
371243	IPR011991	0.5
371245	IPR001802	0.5
371245	IPR006121	1
371245	IPR006122	0.5
371245	IPR017969	0.5
371249	IPR001343	1
371249	IPR011049	1
371249	IPR013858	0.25
371249	IPR018511	1
371250	IPR002716	0.5
371254	IPR019931	1
371254	IPR019948	1
371256	IPR004193	1
371256	IPR006047	1
371256	IPR006048	0.5
371256	IPR006589	1
371256	IPR011839	0.5
371256	IPR013780	1
371256	IPR013781	1
371256	IPR013783	1
371256	IPR014756	1
371256	IPR015902	1
371256	IPR017853	1
371256	IPR024561	1
371258	IPR002509	1
371258	IPR006879	1
371258	IPR011330	1
371260	IPR005835	1
371260	IPR006204	1
371260	IPR006206	1
371260	IPR014721	1
371260	IPR020568	1
371262	IPR001479	0.25
371262	IPR002372	1
371262	IPR011047	1
371262	IPR017511	0.75
371262	IPR018391	1
371263	IPR002327	1
371263	IPR003088	1
371263	IPR009056	1
371263	IPR025992	1
371264	IPR004401	0.333333333333333
371268	IPR003399	1
371271	IPR006119	1
371272	IPR009912	0.5
371275	IPR016196	1
371275	IPR018094	1
371275	IPR018095	1
371278	IPR009057	1
371279	IPR024455	1
371280	IPR012337	0.333333333333333
371283	IPR001440	1
371283	IPR011990	1
371283	IPR013026	1
371283	IPR019734	1
371284	IPR001826	1
371284	IPR006530	1
371284	IPR022385	1
371285	IPR000092	1
371285	IPR008949	1
371285	IPR017446	1
371286	IPR002711	0.5
371288	IPR000740	1
371288	IPR009012	1
371288	IPR013805	1
371290	IPR005569	1
371290	IPR010985	1
371290	IPR013321	1
371292	IPR003812	1
371293	IPR000209	1
371293	IPR000601	1
371293	IPR003961	1
371293	IPR015500	1
371293	IPR017756	1
371293	IPR022398	1
371293	IPR022409	1
371293	IPR023827	1
371293	IPR023828	1
371296	IPR013525	1
371296	IPR013526	1
371298	IPR000644	1
371298	IPR013785	0.5
371298	IPR025579	0.5
371306	IPR001208	0.333333333333333
371306	IPR003586	0.333333333333333
371306	IPR003587	0.333333333333333
371306	IPR004039	0.333333333333333
371306	IPR004042	0.333333333333333
371306	IPR006141	0.333333333333333
371306	IPR006142	0.333333333333333
371306	IPR012340	0.333333333333333
371306	IPR016027	0.333333333333333
371312	IPR000424	1
371312	IPR012340	1
371312	IPR016027	1
371316	IPR007393	1
371319	IPR014862	1
371320	IPR025457	1
371322	IPR002482	1
371322	IPR018392	1
371323	IPR018743	1
371325	IPR011991	1
371327	IPR021283	1
371329	IPR004881	1
371329	IPR012340	1
371329	IPR016027	0.5
371329	IPR024439	1
371330	IPR006055	0.5
371330	IPR012337	1
371330	IPR013520	1
371332	IPR000943	1
371332	IPR007624	1
371332	IPR007627	1
371332	IPR007630	1
371332	IPR011991	1
371332	IPR013324	1
371332	IPR013325	1
371332	IPR014284	1
371332	IPR014322	1
371334	IPR001173	1
371334	IPR002495	1
371335	IPR006665	1
371336	IPR001932	1
371336	IPR003660	1
371338	IPR008731	1
371340	IPR001189	1
371340	IPR019832	1
371340	IPR019833	1
371349	IPR000182	1
371349	IPR016181	1
371350	IPR012902	0.5
371352	IPR016024	1
371355	IPR019277	1
371359	IPR003646	0.666666666666667
371360	IPR002198	1
371360	IPR002347	1
371360	IPR016040	1
371362	IPR003682	0.666666666666667
371366	IPR011050	0.666666666666667
371367	IPR025671	1
371368	IPR009063	1
371368	IPR011490	1
371368	IPR019931	1
371369	IPR022385	1
371370	IPR002376	1
371373	IPR006342	1
371375	IPR001455	1
371376	IPR011990	1
371377	IPR025665	0.5
371378	IPR011041	1
371378	IPR011042	1
371378	IPR012938	1
371378	IPR013658	0.666666666666667
371380	IPR006626	0.333333333333333
371380	IPR006633	0.333333333333333
371380	IPR007742	0.333333333333333
371380	IPR011050	0.333333333333333
371380	IPR012334	0.333333333333333
371380	IPR022441	0.333333333333333
371387	IPR002053	1
371387	IPR013781	1
371387	IPR017853	1
371387	IPR018077	1
371389	IPR000361	1
371389	IPR015077	0.5
371389	IPR016092	1
371389	IPR023883	0.5
371390	IPR002931	1
371390	IPR003344	0.5
371391	IPR009057	0.666666666666667
371391	IPR011042	1
371391	IPR011110	1
371391	IPR011123	1
371391	IPR018060	0.666666666666667
371391	IPR018062	0.666666666666667
371391	IPR020449	0.666666666666667
371392	IPR011008	0.25
371392	IPR025444	0.25
371394	IPR000400	1
371394	IPR023346	1
371396	IPR009327	0.666666666666667
371396	IPR011051	1
371396	IPR014710	1
371397	IPR007197	0.5
371397	IPR023885	1
371400	IPR006597	0.2
371400	IPR011990	1
371402	IPR014942	1
371406	IPR006450	1
371406	IPR021146	1
371407	IPR003533	0.5
371407	IPR011990	1
371407	IPR013026	1
371407	IPR013105	1
371407	IPR019734	1
371408	IPR010870	1
371409	IPR003593	1
371409	IPR008921	1
371409	IPR012763	1
371409	IPR022754	1
371410	IPR014030	1
371410	IPR014031	1
371410	IPR016038	1
371410	IPR016039	1
371410	IPR020841	1
371411	IPR001623	0.5
371411	IPR002110	1
371411	IPR003095	0.5
371411	IPR020683	1
371413	IPR000863	0.5
371417	IPR001119	1
371419	IPR000241	0.5
371419	IPR002052	0.5
371419	IPR004114	1
371419	IPR017244	1
371419	IPR019614	1
371422	IPR013120	1
371422	IPR016040	1
371431	IPR010260	1
371432	IPR009241	1
371432	IPR014056	1
371434	IPR008900	1
371435	IPR015090	1
371436	IPR025048	1
371442	IPR011647	0.4
371443	IPR009671	1
371443	IPR013326	0.25
371445	IPR002482	1
371445	IPR018392	1
371446	IPR005531	1
371453	IPR025241	1
371454	IPR000242	1
371454	IPR000387	1
371454	IPR003595	1
371454	IPR016130	1
371458	IPR002048	0.333333333333333
371458	IPR002482	1
371458	IPR011992	1
371458	IPR018247	0.666666666666667
371458	IPR018249	1
371458	IPR018392	1
371463	IPR008928	1
371463	IPR010819	1
371463	IPR012341	1
371464	IPR003961	0.0833333333333333
371464	IPR013783	0.0833333333333333
371466	IPR003744	1
371467	IPR005025	1
371470	IPR018700	1
371474	IPR002178	1
371474	IPR016152	1
371475	IPR002126	0.166666666666667
371475	IPR003344	0.166666666666667
371475	IPR005066	0.666666666666667
371475	IPR008964	0.166666666666667
371475	IPR014756	0.666666666666667
371475	IPR015919	0.333333333333333
371475	IPR025141	0.833333333333333
371477	IPR006665	1
371480	IPR000031	1
371481	IPR005247	0.666666666666667
371481	IPR008914	1
371482	IPR013702	1
371483	IPR006357	1
371483	IPR023214	1
371483	IPR023215	1
371485	IPR005877	0.666666666666667
371485	IPR009063	1
371485	IPR011490	0.666666666666667
371485	IPR019931	1
371485	IPR019948	1
371491	IPR003688	0.333333333333333
371492	IPR025877	1
371494	IPR003344	0.833333333333333
371494	IPR003368	0.166666666666667
371494	IPR006626	1
371494	IPR008964	0.666666666666667
371494	IPR008969	0.166666666666667
371494	IPR008970	0.166666666666667
371494	IPR011050	1
371494	IPR012334	1
371494	IPR013783	0.166666666666667
371494	IPR014766	0.166666666666667
371494	IPR025512	0.333333333333333
371498	IPR001867	1
371498	IPR011991	1
371498	IPR016032	1
371499	IPR002023	0.5
371500	IPR003018	1
371500	IPR025736	1
371501	IPR001401	1
371504	IPR008875	1
371507	IPR004629	0.666666666666667
371508	IPR007877	0.666666666666667
371511	IPR006260	1
371512	IPR025484	1
371513	IPR007739	1
371516	IPR003688	0.666666666666667
371518	IPR000792	1
371518	IPR011991	1
371518	IPR016032	1
371519	IPR006913	1
371519	IPR011057	1
371520	IPR017030	1
371522	IPR006992	1
371527	IPR011047	1
371527	IPR015943	1
371529	IPR007837	1
371532	IPR000064	1
371534	IPR000182	0.5
371534	IPR016181	0.5
371536	IPR011063	1
371536	IPR012094	1
371536	IPR012795	1
371536	IPR014729	1
371537	IPR010509	1
371537	IPR011527	1
371539	IPR003644	1
371539	IPR011043	1
371539	IPR011047	0.5
371539	IPR013517	1
371539	IPR013519	1
371539	IPR015915	0.5
371539	IPR016134	0.5
371539	IPR018247	0.5
371539	IPR024079	0.5
371541	IPR018650	1
371545	IPR000801	1
371546	IPR011102	1
371547	IPR001451	0.125
371547	IPR011004	1
371548	IPR005357	1
371551	IPR001434	1
371551	IPR008456	0.333333333333333
371551	IPR008966	0.4
371551	IPR021779	0.0666666666666667
371553	IPR001940	1
371553	IPR009003	1
371553	IPR011990	1
371553	IPR013026	1
371553	IPR019734	0.5
371555	IPR013424	0.333333333333333
371557	IPR000531	1
371557	IPR010104	1
371557	IPR010917	0.5
371557	IPR017690	0.5
371558	IPR016181	1
371561	IPR003718	1
371561	IPR015946	1
371563	IPR004027	0.25
371564	IPR005532	1
371564	IPR016187	1
371565	IPR018151	0.333333333333333
371565	IPR022691	1
371566	IPR013094	1
371570	IPR018638	1
371572	IPR000801	1
371572	IPR003305	1
371572	IPR005084	0.25
371572	IPR006584	0.25
371572	IPR006710	1
371572	IPR008979	1
371572	IPR008985	0.75
371572	IPR013320	0.75
371572	IPR016134	1
371572	IPR018247	0.25
371572	IPR023296	1
371573	IPR003661	1
371573	IPR009082	1
371583	IPR001036	1
371585	IPR007170	1
371586	IPR000422	1
371586	IPR000926	0.5
371586	IPR016299	0.5
371586	IPR017945	1
371589	IPR000086	1
371589	IPR015797	1
371593	IPR001305	0.947368421052632
371593	IPR003222	0.947368421052632
371597	IPR011697	1
371597	IPR017926	1
371600	IPR006521	1
371600	IPR011042	1
371600	IPR011748	1
371603	IPR002192	1
371603	IPR008279	1
371603	IPR013816	1
371604	IPR000070	1
371604	IPR011050	1
371604	IPR012334	1
371604	IPR025049	1
371605	IPR019089	0.5
371606	IPR000695	0.333333333333333
371606	IPR001757	1
371606	IPR005834	1
371606	IPR008250	0.333333333333333
371606	IPR018303	1
371606	IPR023214	1
371606	IPR023298	0.666666666666667
371606	IPR023299	1
371606	IPR023306	0.333333333333333
371607	IPR021391	0.75
371610	IPR022225	1
371612	IPR008009	0.666666666666667
371612	IPR008962	0.666666666666667
371612	IPR011467	0.333333333333333
371612	IPR013783	0.666666666666667
371612	IPR015919	0.666666666666667
371616	IPR003399	1
371619	IPR001781	1
371620	IPR021300	1
371628	IPR002589	1
371639	IPR009061	1
371639	IPR010093	1
371640	IPR000212	0.666666666666667
371640	IPR014016	0.333333333333333
371641	IPR018929	1
371642	IPR002202	1
371642	IPR009023	1
371642	IPR009029	1
371642	IPR023074	1
371646	IPR001599	1
371646	IPR002890	1
371646	IPR008930	1
371646	IPR011625	1
371652	IPR006119	1
371655	IPR001611	1
371655	IPR003591	1
371655	IPR008893	0.5
371655	IPR011990	0.5
371655	IPR025875	1
371663	IPR016196	0.5
371664	IPR001633	1
371669	IPR001264	1
371669	IPR001460	1
371669	IPR004612	0.333333333333333
371669	IPR011335	0.333333333333333
371669	IPR011490	1
371669	IPR012338	1
371669	IPR023346	1
371670	IPR000182	0.5
371670	IPR003442	0.5
371670	IPR016181	0.5
371672	IPR025331	1
371675	IPR010712	1
371678	IPR000772	1
371679	IPR002505	1
371679	IPR016040	1
371680	IPR000999	1
371680	IPR001159	1
371680	IPR011907	1
371680	IPR014720	1
371685	IPR009270	1
371693	IPR005650	1
371693	IPR011991	1
371695	IPR008269	1
371695	IPR020568	1
371696	IPR001387	1
371696	IPR010982	1
371698	IPR003790	1
371698	IPR013781	0.666666666666667
371698	IPR017853	1
371700	IPR008965	1
371700	IPR025883	1
371701	IPR002560	1
371705	IPR008972	1
371707	IPR001041	1
371707	IPR001450	1
371707	IPR012675	0.666666666666667
371707	IPR017896	1
371707	IPR017900	1
371707	IPR019574	1
371709	IPR012875	1
371710	IPR011098	1
371710	IPR019931	1
371710	IPR019948	1
371711	IPR002780	1
371712	IPR008160	0.166666666666667
371713	IPR005537	0.333333333333333
371714	IPR000209	1
371714	IPR015500	1
371714	IPR023828	1
371717	IPR001207	1
371721	IPR005122	1
371724	IPR007036	0.75
371736	IPR011991	1
371742	IPR007829	0.666666666666667
371745	IPR006270	1
371745	IPR023832	1
371746	IPR014161	1
371748	IPR010282	1
371748	IPR011051	1
371751	IPR001789	1
371751	IPR003594	1
371751	IPR003661	1
371751	IPR004358	1
371751	IPR005467	1
371751	IPR009082	1
371751	IPR011006	1
371754	IPR006311	0.4
371757	IPR003646	1
371762	IPR005094	1
371764	IPR003010	1
371764	IPR003694	1
371764	IPR014445	0.5
371764	IPR014729	1
371764	IPR022310	1
371765	IPR004843	1
371765	IPR012441	1
371767	IPR003482	1
371774	IPR003607	0.5
371774	IPR026020	0.5
371776	IPR018677	0.5
371777	IPR015315	1
371779	IPR002145	1
371784	IPR007921	1
371787	IPR007430	1
371793	IPR007864	1
371793	IPR011322	1
371793	IPR018551	1
371797	IPR000623	0.5
371797	IPR023000	0.5
371799	IPR008972	1
371800	IPR001242	0.5
371800	IPR003819	0.5
371800	IPR009081	0.5
371800	IPR020806	0.5
371802	IPR009612	1
371802	IPR010623	1
371806	IPR009499	1
371806	IPR024033	1
371807	IPR006728	1
371810	IPR005877	1
371810	IPR012706	1
371811	IPR010351	1
371812	IPR002669	0.5
371814	IPR023140	1
371818	IPR009057	1
371818	IPR018060	1
371818	IPR018062	0.5
371818	IPR020449	0.5
371819	IPR004039	0.5
371819	IPR013429	1
371820	IPR000014	1
371820	IPR000700	1
371820	IPR001610	1
371820	IPR003018	1
371820	IPR003594	1
371820	IPR003661	1
371820	IPR004358	1
371820	IPR005467	1
371820	IPR009082	1
371820	IPR013655	1
371820	IPR013656	0.8
371820	IPR016132	0.6
371822	IPR009739	1
