fam_id	num_nonAnnot	num_annotations	total_fam_members	proportion_nonAnnot
370056	0	16	2	0
370057	0	2	2	0
370058	1	2	2	0.5
370059	2	0	2	1
370060	2	0	2	1
370061	3	0	3	1
370062	2	0	2	1
370063	2	0	2	1
370064	4	0	4	1
370065	0	8	2	0
370066	1	1	2	0.5
370067	2	2	4	0.5
370068	3	0	3	1
370069	2	0	2	1
370070	0	2	2	0
370071	2	0	2	1
370072	2	0	2	1
370073	3	0	3	1
370074	2	0	2	1
370075	3	0	3	1
370076	5	0	5	1
370077	2	0	2	1
370078	3	0	3	1
370079	2	0	2	1
370080	2	0	2	1
370081	1	1	2	0.5
370082	0	6	2	0
370083	2	0	2	1
370084	4	0	4	1
370085	0	4	4	0
370086	2	0	2	1
370087	5	0	5	1
370088	2	0	2	1
370089	2	0	2	1
370090	2	0	2	1
370091	2	0	2	1
370092	1	1	2	0.5
370093	0	4	2	0
370094	2	0	2	1
370095	1	2	2	0.5
370096	2	0	2	1
370097	2	0	2	1
370098	2	0	2	1
370099	6	0	6	1
370100	2	0	2	1
370101	0	4	2	0
370102	2	0	2	1
370103	0	2	2	0
370104	1	1	2	0.5
370105	1	1	2	0.5
370106	0	4	2	0
370107	1	1	2	0.5
370108	2	0	2	1
370109	3	0	3	1
370110	0	2	2	0
370111	5	0	5	1
370112	0	2	2	0
370113	3	0	3	1
370114	1	1	2	0.5
370115	4	0	4	1
370116	0	6	3	0
370117	2	0	2	1
370118	2	0	2	1
370119	3	0	3	1
370120	3	0	3	1
370121	0	3	3	0
370122	2	0	2	1
370123	3	0	3	1
370124	2	0	2	1
370125	3	0	3	1
370126	2	0	2	1
370127	1	1	2	0.5
370128	2	0	2	1
370129	0	2	2	0
370130	2	0	2	1
370131	5	0	5	1
370132	3	0	3	1
370133	0	27	3	0
370134	1	1	2	0.5
370135	9	0	9	1
370136	2	0	2	1
370137	4	0	4	1
370138	0	6	6	0
370139	2	0	2	1
370140	0	2	2	0
370141	2	0	2	1
370142	2	0	2	1
370143	0	2	2	0
370144	0	14	7	0
370145	2	0	2	1
370146	0	22	4	0
370147	4	0	4	1
370148	5	0	5	1
370149	2	0	2	1
370150	2	0	2	1
370151	0	5	5	0
370152	2	0	2	1
370153	0	3	3	0
370154	3	0	3	1
370155	2	0	2	1
370156	3	0	3	1
370157	2	0	2	1
370158	0	3	2	0
370159	0	2	2	0
370160	0	16	4	0
370161	0	10	5	0
370162	2	0	2	1
370163	0	12	2	0
370164	2	0	2	1
370165	0	24	7	0
370166	2	0	2	1
370167	2	0	2	1
370168	0	4	2	0
370169	4	0	4	1
370170	0	2	2	0
370171	1	1	2	0.5
370172	3	0	3	1
370173	3	0	3	1
370174	2	0	2	1
370175	2	0	2	1
370176	1	2	2	0.5
370177	2	0	2	1
370178	2	0	2	1
370179	1	2	2	0.5
370180	2	0	2	1
370181	7	0	7	1
370182	0	6	6	0
370183	2	16	11	0.181818181818182
370184	0	4	2	0
370185	2	0	2	1
370186	0	9	3	0
370187	2	0	2	1
370188	5	0	5	1
370189	2	0	2	1
370190	2	0	2	1
370191	2	0	2	1
370192	0	11	3	0
370193	2	0	2	1
370194	2	0	2	1
370195	3	0	3	1
370196	0	12	4	0
370197	3	3	5	0.6
370198	1	30	3	0.333333333333333
370199	2	0	2	1
370200	0	6	3	0
370201	2	0	2	1
370202	2	0	2	1
370203	2	0	2	1
370204	0	4	2	0
370205	2	0	2	1
370206	0	3	2	0
370207	3	0	3	1
370208	0	2	2	0
370209	2	0	2	1
370210	2	0	2	1
370211	2	0	2	1
370212	2	0	2	1
370213	2	0	2	1
370214	0	51	18	0
370215	3	0	3	1
370216	2	0	2	1
370217	3	0	3	1
370218	2	0	2	1
370219	0	3	3	0
370220	2	0	2	1
370221	0	2	2	0
370222	0	2	2	0
370223	1	2	2	0.5
370224	2	0	2	1
370225	2	0	2	1
370226	0	2	2	0
370227	3	0	3	1
370228	0	12	4	0
370229	0	2	2	0
370230	3	0	3	1
370231	0	8	2	0
370232	2	0	2	1
370233	2	0	2	1
370234	3	0	3	1
370235	2	0	2	1
370236	0	2	2	0
370237	1	0	1	1
370238	1	3	2	0.5
370239	2	0	2	1
370240	3	0	3	1
370241	0	4	2	0
370242	2	0	2	1
370243	2	0	2	1
370244	2	0	2	1
370245	2	0	2	1
370246	3	0	3	1
370247	0	3	3	0
370248	3	1	4	0.75
370249	0	16	3	0
370250	4	0	4	1
370251	4	0	4	1
370252	0	3	3	0
370253	0	4	2	0
370254	2	0	2	1
370255	2	0	2	1
370256	2	0	2	1
370257	0	6	2	0
370258	2	0	2	1
370259	0	4	2	0
370260	0	4	2	0
370261	0	12	4	0
370262	0	3	3	0
370263	2	0	2	1
370264	1	1	2	0.5
370265	1	2	3	0.333333333333333
370266	2	0	2	1
370267	2	0	2	1
370268	0	9	3	0
370269	2	0	2	1
370270	1	12	5	0.2
370271	0	12	2	0
370272	3	0	3	1
370273	2	0	2	1
370274	0	4	2	0
370275	1	8	3	0.333333333333333
370276	2	0	2	1
370277	2	0	2	1
370278	2	0	2	1
370279	0	4	2	0
370280	0	2	2	0
370281	0	2	2	0
370282	3	0	3	1
370283	2	0	2	1
370284	2	0	2	1
370285	0	10	2	0
370286	2	0	2	1
370287	0	12	12	0
370288	2	0	2	1
370289	0	6	3	0
370290	2	0	2	1
370291	4	0	4	1
370292	0	6	2	0
370293	0	14	7	0
370294	4	0	4	1
370295	0	3	2	0
370296	0	5	3	0
370297	2	0	2	1
370298	0	2	2	0
370299	3	0	3	1
370300	2	0	2	1
370301	2	0	2	1
370302	1	1	2	0.5
370303	2	0	2	1
370304	0	2	2	0
370305	0	2	2	0
370306	2	0	2	1
370307	2	0	2	1
370308	2	0	2	1
370309	2	0	2	1
370310	3	0	3	1
370311	0	2	2	0
370312	2	0	2	1
370313	2	0	2	1
370314	0	12	4	0
370315	0	4	2	0
370316	0	2	2	0
370317	1	1	2	0.5
370318	2	0	2	1
370319	2	0	2	1
370320	8	0	8	1
370321	2	0	2	1
370322	0	4	2	0
370323	0	2	2	0
370324	0	2	2	0
370325	2	0	2	1
370326	0	2	2	0
370327	2	0	2	1
370328	2	0	2	1
370329	0	6	6	0
370330	2	0	2	1
370331	2	0	2	1
370332	2	0	2	1
370333	2	0	2	1
370334	0	7	2	0
370335	2	0	2	1
370336	0	3	3	0
370337	0	2	2	0
370338	0	4	2	0
370339	2	0	2	1
370340	4	0	4	1
370341	0	8	4	0
370342	2	0	2	1
370343	0	6	3	0
370344	2	0	2	1
370345	0	3	3	0
370346	3	0	3	1
370347	2	0	2	1
370348	2	0	2	1
370349	2	0	2	1
370350	2	39	35	0.0571428571428571
370351	1	3	3	0.333333333333333
370352	2	0	2	1
370353	6	0	6	1
370354	2	0	2	1
370355	4	0	4	1
370356	2	0	2	1
370357	3	0	3	1
370358	2	0	2	1
370359	0	3	3	0
370360	3	0	3	1
370361	0	4	4	0
370362	0	4	4	0
370363	0	4	2	0
370364	2	2	4	0.5
370365	3	0	3	1
370366	4	0	4	1
370367	2	0	2	1
370368	2	0	2	1
370369	10	0	10	1
370370	0	2	2	0
370371	2	0	2	1
370372	0	5	5	0
370373	2	0	2	1
370374	2	0	2	1
370375	0	4	2	0
370376	2	0	2	1
370377	2	0	2	1
370378	4	0	4	1
370379	3	0	3	1
370380	2	0	2	1
370381	1	1	2	0.5
370382	2	0	2	1
370383	4	0	4	1
370384	0	12	3	0
370385	0	9	3	0
370386	2	0	2	1
370387	2	0	2	1
370388	2	0	2	1
370389	0	8	4	0
370390	2	0	2	1
370391	0	3	3	0
370392	2	0	2	1
370393	2	0	2	1
370394	2	0	2	1
370395	2	0	2	1
370396	8	0	8	1
370397	0	8	2	0
370398	0	2	2	0
370399	2	0	2	1
370400	0	3	2	0
370401	5	0	5	1
370402	2	0	2	1
370403	6	0	6	1
370404	0	2	2	0
370405	0	2	2	0
370406	0	4	4	0
370407	0	3	3	0
370408	2	0	2	1
370409	0	4	2	0
370410	0	6	2	0
370411	2	0	2	1
370412	2	0	2	1
370413	3	0	3	1
370414	0	3	3	0
370415	2	0	2	1
370416	4	0	4	1
370417	0	9	3	0
370418	0	11	6	0
370419	3	0	3	1
370420	2	0	2	1
370421	2	0	2	1
370422	3	0	3	1
370423	2	0	2	1
370424	2	0	2	1
370425	3	0	3	1
370426	2	0	2	1
370427	2	0	2	1
370428	2	0	2	1
370429	5	0	5	1
370430	2	0	2	1
370431	2	0	2	1
370432	1	1	2	0.5
370433	2	0	2	1
370434	2	0	2	1
370435	4	0	4	1
370436	20	0	20	1
370437	15	0	15	1
370438	0	3	2	0
370439	2	0	2	1
370440	0	4	2	0
370441	1	1	2	0.5
370442	0	3	3	0
370443	4	0	4	1
370444	0	3	2	0
370445	0	2	2	0
370446	5	0	5	1
370447	3	0	3	1
370448	2	0	2	1
370449	2	0	2	1
370450	2	0	2	1
370451	2	0	2	1
370452	0	2	2	0
370453	2	0	2	1
370454	2	0	2	1
370455	1	1	2	0.5
370456	3	0	3	1
370457	8	0	8	1
370458	1	4	2	0.5
370459	2	0	2	1
370460	0	3	2	0
370461	3	0	3	1
370462	1	3	4	0.25
370463	2	0	2	1
370464	3	0	3	1
370465	0	3	2	0
370466	2	0	2	1
370467	2	0	2	1
370468	2	0	2	1
370469	0	3	3	0
370470	0	2	2	0
370471	0	2	2	0
370472	2	0	2	1
370473	2	0	2	1
370474	2	1	3	0.666666666666667
370475	8	0	8	1
370476	6	0	6	1
370477	2	0	2	1
370478	0	2	2	0
370479	2	0	2	1
370480	0	2	2	0
370481	0	11	3	0
370482	0	4	2	0
370483	3	0	3	1
370484	2	0	2	1
370485	0	12	3	0
370486	3	0	3	1
370487	0	3	3	0
370488	2	0	2	1
370489	0	4	2	0
370490	0	4	2	0
370491	0	6	2	0
370492	1	3	3	0.333333333333333
370493	0	2	2	0
370494	0	4	2	0
370495	0	4	2	0
370496	1	5	2	0.5
370497	0	3	3	0
370498	7	0	7	1
370499	2	0	2	1
370500	2	2	3	0.666666666666667
370501	0	10	2	0
370502	0	5	2	0
370503	7	0	7	1
370504	0	3	3	0
370505	0	6	2	0
370506	8	0	8	1
370507	2	0	2	1
370508	0	3	3	0
370509	3	0	3	1
370510	4	0	4	1
370511	4	0	4	1
370512	2	0	2	1
370513	2	0	2	1
370514	2	0	2	1
370515	6	0	6	1
370516	2	0	2	1
370517	2	0	2	1
370518	3	0	3	1
370519	1	1	2	0.5
370520	1	6	3	0.333333333333333
370521	5	0	5	1
370522	0	2	2	0
370523	0	3	3	0
370524	0	3	3	0
370525	0	2	2	0
370526	5	0	5	1
370527	6	0	6	1
370528	2	0	2	1
370529	2	0	2	1
370530	3	0	3	1
370531	2	0	2	1
370532	0	3	2	0
370533	0	6	2	0
370534	2	0	2	1
370535	0	4	2	0
370536	2	0	2	1
370537	0	5	2	0
370538	0	2	2	0
370539	0	4	2	0
370540	4	0	4	1
370541	2	0	2	1
370542	0	8	4	0
370543	4	0	4	1
370544	4	0	4	1
370545	1	2	3	0.333333333333333
370546	0	7	2	0
370547	2	0	2	1
370548	2	0	2	1
370549	8	1	9	0.888888888888889
370550	0	6	2	0
370551	4	0	4	1
370552	2	0	2	1
370553	2	0	2	1
370554	2	0	2	1
370555	3	0	3	1
370556	1	3	4	0.25
370557	5	0	5	1
370558	5	0	5	1
370559	2	0	2	1
370560	5	0	5	1
370561	2	0	2	1
370562	2	0	2	1
370563	2	0	2	1
370564	2	0	2	1
370565	1	2	3	0.333333333333333
370566	11	0	11	1
370567	0	14	3	0
370568	0	2	2	0
370569	3	12	6	0.5
370570	3	0	3	1
370571	2	0	2	1
370572	2	0	2	1
370573	0	7	2	0
370574	1	1	2	0.5
370575	0	6	3	0
370576	3	0	3	1
370577	2	0	2	1
370578	2	0	2	1
370579	0	2	2	0
370580	2	0	2	1
370581	2	0	2	1
370582	1	2	2	0.5
370583	2	0	2	1
370584	3	0	3	1
370585	0	5	2	0
370586	3	0	3	1
370587	4	0	4	1
370588	0	6	3	0
370589	2	0	2	1
370590	2	0	2	1
370591	0	2	2	0
370592	1	1	2	0.5
370593	4	0	4	1
370594	0	4	2	0
370595	0	2	2	0
370596	2	0	2	1
370597	2	0	2	1
370598	2	0	2	1
370599	4	0	4	1
370600	0	4	2	0
370601	2	0	2	1
370602	0	20	4	0
370603	2	0	2	1
370604	12	0	12	1
370605	1	1	2	0.5
370606	3	0	3	1
370607	0	2	2	0
370608	3	0	3	1
370609	2	0	2	1
370610	0	16	2	0
370611	2	0	2	1
370612	13	0	13	1
370613	2	0	2	1
370614	1	1	2	0.5
370615	2	0	2	1
370616	0	27	5	0
370617	0	2	2	0
370618	2	0	2	1
370619	0	3	3	0
370620	0	5	2	0
370621	3	0	3	1
370622	4	0	4	1
370623	2	0	2	1
370624	2	0	2	1
370625	1	1	2	0.5
370626	2	0	2	1
370627	5	0	5	1
370628	2	0	2	1
370629	2	0	2	1
370630	1	2	2	0.5
370631	0	3	2	0
370632	1	2	2	0.5
370633	2	0	2	1
370634	2	5	3	0.666666666666667
370635	2	0	2	1
370636	2	0	2	1
370637	4	0	4	1
370638	3	0	3	1
370639	2	0	2	1
370640	0	2	2	0
370641	3	0	3	1
370642	0	5	5	0
370643	2	0	2	1
370644	1	1	2	0.5
370645	2	0	2	1
370646	0	4	2	0
370647	2	0	2	1
370648	3	0	3	1
370649	2	0	2	1
370650	0	6	4	0
370651	6	26	28	0.214285714285714
370652	3	0	3	1
370653	0	27	11	0
370654	2	0	2	1
370655	6	0	6	1
370656	0	4	2	0
370657	2	0	2	1
370658	0	3	3	0
370659	1	8	3	0.333333333333333
370660	5	0	5	1
370661	0	3	3	0
370662	2	0	2	1
370663	0	8	4	0
370664	1	0	1	1
370665	2	0	2	1
370666	0	2	2	0
370667	0	7	2	0
370668	2	0	2	1
370669	2	0	2	1
370670	0	2	2	0
370671	3	0	3	1
370672	3	0	3	1
370673	2	0	2	1
370674	5	0	5	1
370675	0	2	2	0
370676	0	2	2	0
370677	0	2	2	0
370678	0	2	2	0
370679	2	0	2	1
370680	2	0	2	1
370681	0	2	2	0
370682	3	0	3	1
370683	1	3	2	0.5
370684	2	0	2	1
370685	2	0	2	1
370686	2	0	2	1
370687	3	0	3	1
370688	0	4	4	0
370689	0	2	2	0
370690	2	0	2	1
370691	3	0	3	1
370692	0	2	2	0
370693	2	0	2	1
370694	0	3	3	0
370695	2	0	2	1
370696	5	0	5	1
370697	2	0	2	1
370698	3	0	3	1
370699	2	0	2	1
370700	1	3	2	0.5
370701	1	9	2	0.5
370702	0	32	4	0
370703	2	0	2	1
370704	2	0	2	1
370705	0	2	2	0
370706	2	0	2	1
370707	3	0	3	1
370708	2	0	2	1
370709	3	0	3	1
370710	2	0	2	1
370711	0	4	4	0
370712	8	0	8	1
370713	1	15	4	0.25
370714	2	0	2	1
370715	1	8	9	0.111111111111111
370716	1	7	4	0.25
370717	3	0	3	1
370718	0	5	5	0
370719	2	0	2	1
370720	1	3	4	0.25
370721	6	0	6	1
370722	0	3	3	0
370723	14	0	14	1
370724	2	0	2	1
370725	2	0	2	1
370726	1	1	2	0.5
370727	2	0	2	1
370728	2	0	2	1
370729	4	0	4	1
370730	0	6	2	0
370731	3	0	3	1
370732	4	0	4	1
370733	3	0	3	1
370734	0	8	2	0
370735	0	2	2	0
370736	0	3	2	0
370737	0	5	5	0
370738	5	0	5	1
370739	1	2	3	0.333333333333333
370740	0	4	2	0
370741	3	0	3	1
370742	1	1	2	0.5
370743	0	2	2	0
370744	3	0	3	1
370745	2	0	2	1
370746	1	0	1	1
370747	3	0	3	1
370748	2	0	2	1
370749	2	0	2	1
370750	2	0	2	1
370751	0	3	2	0
370752	3	0	3	1
370753	2	0	2	1
370754	0	6	2	0
370755	0	2	2	0
370756	4	0	4	1
370757	1	1	2	0.5
370758	2	0	2	1
370759	2	0	2	1
370760	1	1	2	0.5
370761	0	2	2	0
370762	8	0	8	1
370763	6	0	6	1
370764	2	0	2	1
370765	2	0	2	1
370766	0	2	2	0
370767	0	8	2	0
370768	0	2	2	0
370769	0	4	2	0
370770	2	0	2	1
370771	2	0	2	1
370772	3	0	3	1
370773	0	5	2	0
370774	1	5	3	0.333333333333333
370775	0	6	3	0
370776	2	0	2	1
370777	2	0	2	1
370778	2	0	2	1
370779	0	2	2	0
370780	2	0	2	1
370781	0	5	3	0
370782	2	0	2	1
370783	2	0	2	1
370784	2	0	2	1
370785	0	3	3	0
370786	2	7	9	0.222222222222222
370787	2	0	2	1
370788	3	0	3	1
370789	3	0	3	1
370790	4	0	4	1
370791	0	2	2	0
370792	3	0	3	1
370793	0	2	2	0
370794	0	2	2	0
370795	1	3	4	0.25
370796	0	3	2	0
370797	2	0	2	1
370798	1	3	3	0.333333333333333
370799	0	6	6	0
370800	2	0	2	1
370801	3	0	3	1
370802	0	8	8	0
370803	1	2	3	0.333333333333333
370804	2	0	2	1
370805	0	9	3	0
370806	3	0	3	1
370807	2	0	2	1
370808	2	0	2	1
370809	0	6	2	0
370810	2	0	2	1
370811	0	6	2	0
370812	2	0	2	1
370813	0	9	4	0
370814	2	0	2	1
370815	0	2	2	0
370816	0	10	2	0
370817	0	4	2	0
370818	19	0	19	1
370819	4	0	4	1
370820	0	3	3	0
370821	1	6	2	0.5
370822	2	0	2	1
370823	0	2	2	0
370824	2	0	2	1
370825	0	4	2	0
370826	0	8	4	0
370827	0	11	4	0
370828	2	16	4	0.5
370829	2	0	2	1
370830	2	0	2	1
370831	1	1	2	0.5
370832	1	8	3	0.333333333333333
370833	2	0	2	1
370834	3	0	3	1
370835	2	0	2	1
370836	2	0	2	1
370837	1	3	2	0.5
370838	2	0	2	1
370839	4	0	4	1
370840	0	10	2	0
370841	2	0	2	1
370842	2	0	2	1
370843	2	0	2	1
370844	0	8	2	0
370845	2	0	2	1
370846	3	0	3	1
370847	0	12	3	0
370848	2	0	2	1
370849	2	0	2	1
370850	4	0	4	1
370851	0	6	2	0
370852	2	0	2	1
370853	2	0	2	1
370854	2	0	2	1
370855	2	0	2	1
370856	0	2	2	0
370857	2	0	2	1
370858	2	0	2	1
370859	2	0	2	1
370860	2	0	2	1
370861	2	0	2	1
370862	1	4	5	0.2
370863	0	2	2	0
370864	0	2	2	0
370865	3	0	3	1
370866	0	6	3	0
370867	0	2	2	0
370868	2	0	2	1
370869	2	0	2	1
370870	1	12	4	0.25
370871	0	4	2	0
370872	3	0	3	1
370873	0	5	2	0
370874	3	0	3	1
370875	0	5	2	0
370876	2	0	2	1
370877	2	0	2	1
370878	0	6	2	0
370879	0	7	4	0
370880	0	2	2	0
370881	0	6	3	0
370882	2	0	2	1
370883	2	0	2	1
370884	2	0	2	1
370885	0	2	2	0
370886	2	0	2	1
370887	2	0	2	1
370888	0	8	2	0
370889	2	0	2	1
370890	1	1	2	0.5
370891	3	0	3	1
370892	2	0	2	1
370893	2	0	2	1
370894	0	2	2	0
370895	2	0	2	1
370896	5	0	5	1
370897	2	0	2	1
370898	0	2	2	0
370899	8	0	8	1
370900	2	0	2	1
370901	0	10	5	0
370902	2	0	2	1
370903	3	3	5	0.6
370904	3	0	3	1
370905	2	0	2	1
370906	8	0	8	1
370907	2	1	3	0.666666666666667
370908	2	0	2	1
370909	2	0	2	1
370910	3	0	3	1
370911	0	1	1	0
370912	0	42	5	0
370913	2	0	2	1
370914	2	0	2	1
370915	2	0	2	1
370916	0	2	2	0
370917	0	2	2	0
370918	2	0	2	1
370919	0	8	3	0
370920	2	0	2	1
370921	2	0	2	1
370922	2	0	2	1
370923	2	0	2	1
370924	2	0	2	1
370925	1	1	2	0.5
370926	5	13	12	0.416666666666667
370927	0	2	2	0
370928	5	0	5	1
370929	0	4	2	0
370930	2	0	2	1
370931	0	2	2	0
370932	2	0	2	1
370933	2	0	2	1
370934	0	2	2	0
370935	0	4	2	0
370936	0	8	2	0
370937	2	0	2	1
370938	0	2	2	0
370939	2	0	2	1
370940	0	2	2	0
370941	2	0	2	1
370942	2	0	2	1
370943	0	2	2	0
370944	2	0	2	1
370945	2	0	2	1
370946	2	0	2	1
370947	2	0	2	1
370948	0	2	2	0
370949	1	1	2	0.5
370950	3	0	3	1
370951	2	0	2	1
370952	3	0	3	1
370953	0	3	3	0
370954	1	24	9	0.111111111111111
370955	3	0	3	1
370956	0	6	2	0
370957	0	2	2	0
370958	2	0	2	1
370959	0	3	3	0
370960	0	4	4	0
370961	0	2	2	0
370962	2	1	3	0.666666666666667
370963	1	1	2	0.5
370964	2	0	2	1
370965	0	5	2	0
370966	2	0	2	1
370967	4	0	4	1
370968	2	0	2	1
370969	2	0	2	1
370970	0	4	2	0
370971	0	2	2	0
370972	2	0	2	1
370973	2	0	2	1
370974	2	0	2	1
370975	2	0	2	1
370976	2	0	2	1
370977	2	63	11	0.181818181818182
370978	0	3	3	0
370979	2	0	2	1
370980	1	1	2	0.5
370981	2	0	2	1
370982	5	0	5	1
370983	1	1	2	0.5
370984	4	0	4	1
370985	2	1	3	0.666666666666667
370986	2	0	2	1
370987	2	0	2	1
370988	0	5	3	0
370989	2	0	2	1
370990	0	5	5	0
370991	3	0	3	1
370992	2	0	2	1
370993	0	2	2	0
370994	1	1	2	0.5
370995	5	0	5	1
370996	0	2	2	0
370997	5	0	5	1
370998	2	0	2	1
370999	4	0	4	1
371000	2	0	2	1
371001	2	0	2	1
371002	3	0	3	1
371003	0	2	2	0
371004	2	7	6	0.333333333333333
371005	2	0	2	1
371006	0	2	2	0
371007	0	6	2	0
371008	2	0	2	1
371009	0	4	2	0
371010	0	2	2	0
371011	0	2	2	0
371012	3	0	3	1
371013	0	3	2	0
371014	3	0	3	1
371015	2	0	2	1
371016	0	13	2	0
371017	0	8	4	0
371018	1	14	4	0.25
371019	2	0	2	1
371020	2	0	2	1
371021	3	0	3	1
371022	2	0	2	1
371023	0	2	2	0
371024	3	0	3	1
371025	3	0	3	1
371026	2	0	2	1
371027	32	0	32	1
371028	1	9	3	0.333333333333333
371029	1	1	2	0.5
371030	0	6	2	0
371031	2	0	2	1
371032	2	0	2	1
371033	3	0	3	1
371034	0	2	2	0
371035	0	6	2	0
371036	1	2	2	0.5
371037	3	0	3	1
371038	1	1	2	0.5
371039	3	0	3	1
371040	0	4	2	0
371041	1	1	2	0.5
371042	0	15	4	0
371043	0	2	2	0
371044	0	3	3	0
371045	1	3	3	0.333333333333333
371046	5	0	5	1
371047	2	0	2	1
371048	2	0	2	1
371049	8	0	8	1
371050	3	0	3	1
371051	4	0	4	1
371052	2	0	2	1
371053	4	0	4	1
371054	2	0	2	1
371055	2	0	2	1
371056	1	1	2	0.5
371057	0	2	2	0
371058	2	0	2	1
371059	3	0	3	1
371060	1	1	2	0.5
371061	0	28	12	0
371062	3	0	3	1
371063	0	6	3	0
371064	0	2	2	0
371065	2	0	2	1
371066	3	0	3	1
371067	0	10	3	0
371068	2	0	2	1
371069	2	0	2	1
371070	2	0	2	1
371071	2	0	2	1
371072	2	0	2	1
371073	2	0	2	1
371074	0	2	2	0
371075	3	0	3	1
371076	0	3	2	0
371077	3	0	3	1
371078	0	2	2	0
371079	2	0	2	1
371080	0	8	2	0
371081	3	0	3	1
371082	0	12	12	0
371083	2	0	2	1
371084	3	0	3	1
371085	0	11	11	0
371086	1	2	3	0.333333333333333
371087	3	0	3	1
371088	2	0	2	1
371089	3	0	3	1
371090	0	2	2	0
371091	0	3	3	0
371092	0	12	2	0
371093	2	0	2	1
371094	4	0	4	1
371095	3	0	3	1
371096	2	0	2	1
371097	0	2	2	0
371098	0	4	2	0
371099	0	7	2	0
371100	2	0	2	1
371101	0	20	9	0
371102	0	4	2	0
371103	2	0	2	1
371104	2	0	2	1
371105	2	0	2	1
371106	2	0	2	1
371107	0	2	2	0
371108	0	6	2	0
371109	0	6	3	0
371110	1	1	2	0.5
371111	0	2	2	0
371112	2	0	2	1
371113	0	4	2	0
371114	0	4	2	0
371115	2	0	2	1
371116	2	0	2	1
371117	0	3	3	0
371118	4	0	4	1
371119	2	0	2	1
371120	2	0	2	1
371121	2	0	2	1
371122	2	0	2	1
371123	2	0	2	1
371124	2	0	2	1
371125	2	0	2	1
371126	2	0	2	1
371127	0	9	3	0
371128	0	2	2	0
371129	2	0	2	1
371130	0	3	3	0
371131	2	0	2	1
371132	2	0	2	1
371133	4	0	4	1
371134	2	0	2	1
371135	2	0	2	1
371136	0	3	2	0
371137	1	1	2	0.5
371138	0	2	2	0
371139	1	2	2	0.5
371140	1	4	2	0.5
371141	0	4	2	0
371142	2	0	2	1
371143	2	0	2	1
371144	0	16	8	0
371145	0	2	2	0
371146	4	0	4	1
371147	0	12	4	0
371148	1	1	2	0.5
371149	2	0	2	1
371150	2	0	2	1
371151	2	0	2	1
371152	2	0	2	1
371153	2	0	2	1
371154	1	4	2	0.5
371155	0	10	2	0
371156	2	0	2	1
371157	3	0	3	1
371158	2	0	2	1
371159	0	9	2	0
371160	0	2	2	0
371161	3	0	3	1
371162	3	0	3	1
371163	2	0	2	1
371164	0	4	2	0
371165	0	2	2	0
371166	5	0	5	1
371167	2	0	2	1
371168	3	0	3	1
371169	2	1	3	0.666666666666667
371170	0	10	2	0
371171	0	6	6	0
371172	2	0	2	1
371173	4	0	4	1
371174	2	0	2	1
371175	6	0	6	1
371176	0	5	4	0
371177	0	4	2	0
371178	2	0	2	1
371179	1	2	2	0.5
371180	2	0	2	1
371181	0	2	2	0
371182	0	9	3	0
371183	2	0	2	1
371184	2	0	2	1
371185	3	0	3	1
371186	0	6	2	0
371187	2	1	3	0.666666666666667
371188	2	1	3	0.666666666666667
371189	0	4	2	0
371190	2	0	2	1
371191	2	0	2	1
371192	0	12	4	0
371193	3	0	3	1
371194	2	0	2	1
371195	2	0	2	1
371196	0	4	4	0
371197	2	0	2	1
371198	3	0	3	1
371199	2	0	2	1
371200	0	8	2	0
371201	0	6	2	0
371202	5	0	5	1
371203	0	6	5	0
371204	2	0	2	1
371205	0	5	5	0
371206	2	0	2	1
371207	2	0	2	1
371208	4	0	4	1
371209	2	0	2	1
371210	0	9	3	0
371211	2	0	2	1
371212	4	0	4	1
371213	2	0	2	1
371214	2	0	2	1
371215	2	0	2	1
371216	2	0	2	1
371217	2	0	2	1
371218	2	0	2	1
371219	0	2	2	0
371220	3	0	3	1
371221	3	0	3	1
371222	2	0	2	1
371223	0	4	2	0
371224	0	8	8	0
371225	2	0	2	1
371226	0	3	2	0
371227	2	0	2	1
371228	1	2	2	0.5
371229	0	2	2	0
371230	0	22	2	0
371231	2	0	2	1
371232	0	2	2	0
371233	0	6	3	0
371234	2	0	2	1
371235	2	0	2	1
371236	0	4	2	0
371237	0	5	2	0
371238	4	0	4	1
371239	4	0	4	1
371240	3	0	3	1
371241	0	4	2	0
371242	3	0	3	1
371243	1	1	2	0.5
371244	2	0	2	1
371245	0	5	2	0
371246	2	0	2	1
371247	2	0	2	1
371248	2	0	2	1
371249	0	13	4	0
371250	1	1	2	0.5
371251	3	0	3	1
371252	3	0	3	1
371253	2	0	2	1
371254	0	4	2	0
371255	5	0	5	1
371256	0	22	2	0
371257	2	0	2	1
371258	0	9	3	0
371259	4	0	4	1
371260	0	15	3	0
371261	2	0	2	1
371262	0	16	4	0
371263	0	8	2	0
371264	2	1	3	0.666666666666667
371265	2	0	2	1
371266	2	0	2	1
371267	2	0	2	1
371268	0	2	2	0
371269	2	0	2	1
371270	3	0	3	1
371271	0	2	2	0
371272	1	1	2	0.5
371273	2	0	2	1
371274	2	0	2	1
371275	0	6	2	0
371276	2	0	2	1
371277	3	0	3	1
371278	0	2	2	0
371279	0	2	2	0
371280	2	1	3	0.666666666666667
371281	2	0	2	1
371282	2	0	2	1
371283	0	8	2	0
371284	0	6	2	0
371285	0	9	3	0
371286	1	1	2	0.5
371287	2	0	2	1
